Constructor,Driver,FastestLap,Time,circuitName,grid,laps,number,points,position,positionText,raceName,round,season,status
red_bull,max_verstappen,"{'rank': '5', 'lap': '28', 'Time': {'time': '1:38.396'}, 'AverageSpeed': {'units': 'kph', 'speed': '213.959'}}","{'millis': '5494272', 'time': '+53.271'}",Sochi Autodrom,20,53,33,18,2,2,Russian Grand Prix,15,2021,Finished
ferrari,sainz,"{'rank': '12', 'lap': '40', 'Time': {'time': '1:39.294'}, 'AverageSpeed': {'units': 'kph', 'speed': '212.024'}}","{'millis': '5503476', 'time': '+1:02.475'}",Sochi Autodrom,2,53,55,15,3,3,Russian Grand Prix,15,2021,Finished
mclaren,ricciardo,"{'rank': '9', 'lap': '24', 'Time': {'time': '1:39.124'}, 'AverageSpeed': {'units': 'kph', 'speed': '212.388'}}","{'millis': '5506608', 'time': '+1:05.607'}",Sochi Autodrom,5,53,3,12,4,4,Russian Grand Prix,15,2021,Finished
mercedes,bottas,"{'rank': '3', 'lap': '31', 'Time': {'time': '1:38.216'}, 'AverageSpeed': {'units': 'kph', 'speed': '214.352'}}","{'millis': '5508534', 'time': '+1:07.533'}",Sochi Autodrom,16,53,77,10,5,5,Russian Grand Prix,15,2021,Finished
alpine,alonso,"{'rank': '6', 'lap': '44', 'Time': {'time': '1:38.686'}, 'AverageSpeed': {'units': 'kph', 'speed': '213.331'}}","{'millis': '5522322', 'time': '+1:21.321'}",Sochi Autodrom,6,53,14,8,6,6,Russian Grand Prix,15,2021,Finished
mclaren,norris,"{'rank': '1', 'lap': '39', 'Time': {'time': '1:37.423'}, 'AverageSpeed': {'units': 'kph', 'speed': '216.096'}}","{'millis': '5528225', 'time': '+1:27.224'}",Sochi Autodrom,1,53,4,7,7,7,Russian Grand Prix,15,2021,Finished
alfa,raikkonen,"{'rank': '16', 'lap': '34', 'Time': {'time': '1:40.289'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.921'}}","{'millis': '5529956', 'time': '+1:28.955'}",Sochi Autodrom,13,53,7,4,8,8,Russian Grand Prix,15,2021,Finished
red_bull,perez,"{'rank': '10', 'lap': '45', 'Time': {'time': '1:39.215'}, 'AverageSpeed': {'units': 'kph', 'speed': '212.193'}}","{'millis': '5531077', 'time': '+1:30.076'}",Sochi Autodrom,8,53,11,2,9,9,Russian Grand Prix,15,2021,Finished
williams,russell,"{'rank': '18', 'lap': '40', 'Time': {'time': '1:40.596'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.280'}}","{'millis': '5541552', 'time': '+1:40.551'}",Sochi Autodrom,3,53,63,1,10,10,Russian Grand Prix,15,2021,Finished
aston_martin,stroll,"{'rank': '17', 'lap': '35', 'Time': {'time': '1:40.464'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.555'}}","{'millis': '5547199', 'time': '+1:46.198'}",Sochi Autodrom,7,53,18,0,11,11,Russian Grand Prix,15,2021,Finished
aston_martin,vettel,"{'rank': '11', 'lap': '44', 'Time': {'time': '1:39.251'}, 'AverageSpeed': {'units': 'kph', 'speed': '212.116'}}",,Sochi Autodrom,10,52,5,0,12,12,Russian Grand Prix,15,2021,+1 Lap
alphatauri,gasly,"{'rank': '4', 'lap': '35', 'Time': {'time': '1:38.279'}, 'AverageSpeed': {'units': 'kph', 'speed': '214.214'}}",,Sochi Autodrom,11,52,10,0,13,13,Russian Grand Prix,15,2021,+1 Lap
alpine,ocon,"{'rank': '19', 'lap': '34', 'Time': {'time': '1:40.598'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.276'}}",,Sochi Autodrom,9,52,31,0,14,14,Russian Grand Prix,15,2021,+1 Lap
ferrari,leclerc,"{'rank': '7', 'lap': '45', 'Time': {'time': '1:38.994'}, 'AverageSpeed': {'units': 'kph', 'speed': '212.667'}}",,Sochi Autodrom,19,52,16,0,15,15,Russian Grand Prix,15,2021,+1 Lap
alfa,giovinazzi,"{'rank': '8', 'lap': '39', 'Time': {'time': '1:39.058'}, 'AverageSpeed': {'units': 'kph', 'speed': '212.530'}}",,Sochi Autodrom,17,52,99,0,16,16,Russian Grand Prix,15,2021,+1 Lap
alphatauri,tsunoda,"{'rank': '13', 'lap': '42', 'Time': {'time': '1:39.960'}, 'AverageSpeed': {'units': 'kph', 'speed': '210.612'}}",,Sochi Autodrom,12,52,22,0,17,17,Russian Grand Prix,15,2021,+1 Lap
haas,mazepin,"{'rank': '20', 'lap': '24', 'Time': {'time': '1:41.713'}, 'AverageSpeed': {'units': 'kph', 'speed': '206.982'}}",,Sochi Autodrom,15,51,9,0,18,18,Russian Grand Prix,15,2021,+2 Laps
williams,latifi,"{'rank': '14', 'lap': '42', 'Time': {'time': '1:40.000'}, 'AverageSpeed': {'units': 'kph', 'speed': '210.528'}}",,Sochi Autodrom,18,47,6,0,19,19,Russian Grand Prix,15,2021,Accident
haas,mick_schumacher,"{'rank': '15', 'lap': '22', 'Time': {'time': '1:40.276'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.948'}}",,Sochi Autodrom,14,32,47,0,20,R,Russian Grand Prix,15,2021,Oil leak
mercedes,bottas,"{'rank': '1', 'lap': '58', 'Time': {'time': '1:30.432'}, 'AverageSpeed': {'units': 'kph', 'speed': '212.500'}}","{'millis': '5464103', 'time': '1:31:04.103'}",Istanbul Park,1,58,77,26,1,1,Turkish Grand Prix,16,2021,Finished
red_bull,max_verstappen,"{'rank': '9', 'lap': '53', 'Time': {'time': '1:32.759'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.169'}}","{'millis': '5478687', 'time': '+14.584'}",Istanbul Park,2,58,33,18,2,2,Turkish Grand Prix,16,2021,Finished
red_bull,perez,"{'rank': '4', 'lap': '53', 'Time': {'time': '1:32.459'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.841'}}","{'millis': '5497574', 'time': '+33.471'}",Istanbul Park,6,58,11,15,3,3,Turkish Grand Prix,16,2021,Finished
ferrari,leclerc,"{'rank': '8', 'lap': '57', 'Time': {'time': '1:32.737'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.218'}}","{'millis': '5501917', 'time': '+37.814'}",Istanbul Park,3,58,16,12,4,4,Turkish Grand Prix,16,2021,Finished
mercedes,hamilton,"{'rank': '10', 'lap': '52', 'Time': {'time': '1:32.763'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.160'}}","{'millis': '5505915', 'time': '+41.812'}",Istanbul Park,11,58,44,10,5,5,Turkish Grand Prix,16,2021,Finished
alphatauri,gasly,"{'rank': '11', 'lap': '50', 'Time': {'time': '1:32.814'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.046'}}","{'millis': '5508395', 'time': '+44.292'}",Istanbul Park,4,58,10,8,6,6,Turkish Grand Prix,16,2021,Finished
mclaren,norris,"{'rank': '3', 'lap': '50', 'Time': {'time': '1:32.446'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.870'}}","{'millis': '5511316', 'time': '+47.213'}",Istanbul Park,7,58,4,6,7,7,Turkish Grand Prix,16,2021,Finished
ferrari,sainz,"{'rank': '2', 'lap': '49', 'Time': {'time': '1:31.921'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.057'}}","{'millis': '5515629', 'time': '+51.526'}",Istanbul Park,19,58,55,4,8,8,Turkish Grand Prix,16,2021,Finished
aston_martin,stroll,"{'rank': '6', 'lap': '58', 'Time': {'time': '1:32.608'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.506'}}","{'millis': '5546121', 'time': '+1:22.018'}",Istanbul Park,8,58,18,2,9,9,Turkish Grand Prix,16,2021,Finished
alpine,ocon,"{'rank': '19', 'lap': '24', 'Time': {'time': '1:34.584'}, 'AverageSpeed': {'units': 'kph', 'speed': '203.171'}}",,Istanbul Park,12,57,31,1,10,10,Turkish Grand Prix,16,2021,+1 Lap
alfa,giovinazzi,"{'rank': '13', 'lap': '57', 'Time': {'time': '1:32.904'}, 'AverageSpeed': {'units': 'kph', 'speed': '206.845'}}",,Istanbul Park,16,57,99,0,11,11,Turkish Grand Prix,16,2021,+1 Lap
alfa,raikkonen,"{'rank': '5', 'lap': '50', 'Time': {'time': '1:32.586'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.556'}}",,Istanbul Park,17,57,7,0,12,12,Turkish Grand Prix,16,2021,+1 Lap
mclaren,ricciardo,"{'rank': '15', 'lap': '34', 'Time': {'time': '1:33.255'}, 'AverageSpeed': {'units': 'kph', 'speed': '206.067'}}",,Istanbul Park,20,57,3,0,13,13,Turkish Grand Prix,16,2021,+1 Lap
alphatauri,tsunoda,"{'rank': '12', 'lap': '54', 'Time': {'time': '1:32.844'}, 'AverageSpeed': {'units': 'kph', 'speed': '206.979'}}",,Istanbul Park,9,57,22,0,14,14,Turkish Grand Prix,16,2021,+1 Lap
williams,russell,"{'rank': '16', 'lap': '53', 'Time': {'time': '1:33.399'}, 'AverageSpeed': {'units': 'kph', 'speed': '205.749'}}",,Istanbul Park,13,57,63,0,15,15,Turkish Grand Prix,16,2021,+1 Lap
alpine,alonso,"{'rank': '14', 'lap': '55', 'Time': {'time': '1:33.252'}, 'AverageSpeed': {'units': 'kph', 'speed': '206.073'}}",,Istanbul Park,5,57,14,0,16,16,Turkish Grand Prix,16,2021,+1 Lap
williams,latifi,"{'rank': '17', 'lap': '48', 'Time': {'time': '1:33.672'}, 'AverageSpeed': {'units': 'kph', 'speed': '205.149'}}",,Istanbul Park,15,57,6,0,17,17,Turkish Grand Prix,16,2021,+1 Lap
aston_martin,vettel,"{'rank': '7', 'lap': '54', 'Time': {'time': '1:32.730'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.233'}}",,Istanbul Park,10,57,5,0,18,18,Turkish Grand Prix,16,2021,+1 Lap
haas,mick_schumacher,"{'rank': '18', 'lap': '52', 'Time': {'time': '1:34.209'}, 'AverageSpeed': {'units': 'kph', 'speed': '203.980'}}",,Istanbul Park,14,56,47,0,19,19,Turkish Grand Prix,16,2021,+2 Laps
haas,mazepin,"{'rank': '20', 'lap': '52', 'Time': {'time': '1:35.438'}, 'AverageSpeed': {'units': 'kph', 'speed': '201.353'}}",,Istanbul Park,18,56,9,0,20,20,Turkish Grand Prix,16,2021,+2 Laps
red_bull,max_verstappen,"{'rank': '2', 'lap': '52', 'Time': {'time': '1:39.096'}, 'AverageSpeed': {'units': 'kph', 'speed': '200.278'}}","{'millis': '5676552', 'time': '1:34:36.552'}",Circuit of the Americas,1,56,33,25,1,1,United States Grand Prix,17,2021,Finished
mercedes,hamilton,"{'rank': '1', 'lap': '41', 'Time': {'time': '1:38.485'}, 'AverageSpeed': {'units': 'kph', 'speed': '201.521'}}","{'millis': '5677885', 'time': '+1.333'}",Circuit of the Americas,2,56,44,19,2,2,United States Grand Prix,17,2021,Finished
red_bull,perez,"{'rank': '4', 'lap': '32', 'Time': {'time': '1:39.566'}, 'AverageSpeed': {'units': 'kph', 'speed': '199.333'}}","{'millis': '5718775', 'time': '+42.223'}",Circuit of the Americas,3,56,11,15,3,3,United States Grand Prix,17,2021,Finished
ferrari,leclerc,"{'rank': '3', 'lap': '41', 'Time': {'time': '1:39.303'}, 'AverageSpeed': {'units': 'kph', 'speed': '199.861'}}","{'millis': '5728798', 'time': '+52.246'}",Circuit of the Americas,4,56,16,12,4,4,United States Grand Prix,17,2021,Finished
mclaren,ricciardo,"{'rank': '8', 'lap': '43', 'Time': {'time': '1:40.345'}, 'AverageSpeed': {'units': 'kph', 'speed': '197.785'}}","{'millis': '5753406', 'time': '+1:16.854'}",Circuit of the Americas,6,56,3,10,5,5,United States Grand Prix,17,2021,Finished
mercedes,bottas,"{'rank': '6', 'lap': '41', 'Time': {'time': '1:40.147'}, 'AverageSpeed': {'units': 'kph', 'speed': '198.176'}}","{'millis': '5756680', 'time': '+1:20.128'}",Circuit of the Americas,9,56,77,8,6,6,United States Grand Prix,17,2021,Finished
ferrari,sainz,"{'rank': '9', 'lap': '40', 'Time': {'time': '1:40.377'}, 'AverageSpeed': {'units': 'kph', 'speed': '197.722'}}","{'millis': '5760097', 'time': '+1:23.545'}",Circuit of the Americas,5,56,55,6,7,7,United States Grand Prix,17,2021,Finished
mclaren,norris,"{'rank': '7', 'lap': '41', 'Time': {'time': '1:40.228'}, 'AverageSpeed': {'units': 'kph', 'speed': '198.016'}}","{'millis': '5760947', 'time': '+1:24.395'}",Circuit of the Americas,7,56,4,4,8,8,United States Grand Prix,17,2021,Finished
alphatauri,tsunoda,"{'rank': '13', 'lap': '47', 'Time': {'time': '1:41.151'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.209'}}",,Circuit of the Americas,10,55,22,2,9,9,United States Grand Prix,17,2021,+1 Lap
aston_martin,vettel,"{'rank': '10', 'lap': '40', 'Time': {'time': '1:40.481'}, 'AverageSpeed': {'units': 'kph', 'speed': '197.517'}}",,Circuit of the Americas,18,55,5,1,10,10,United States Grand Prix,17,2021,+1 Lap
alfa,giovinazzi,"{'rank': '12', 'lap': '44', 'Time': {'time': '1:41.145'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.221'}}",,Circuit of the Americas,12,55,99,0,11,11,United States Grand Prix,17,2021,+1 Lap
aston_martin,stroll,"{'rank': '14', 'lap': '36', 'Time': {'time': '1:41.189'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.135'}}",,Circuit of the Americas,13,55,18,0,12,12,United States Grand Prix,17,2021,+1 Lap
alfa,raikkonen,"{'rank': '15', 'lap': '43', 'Time': {'time': '1:41.340'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.843'}}",,Circuit of the Americas,15,55,7,0,13,13,United States Grand Prix,17,2021,+1 Lap
williams,russell,"{'rank': '11', 'lap': '36', 'Time': {'time': '1:41.120'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.269'}}",,Circuit of the Americas,20,55,63,0,14,14,United States Grand Prix,17,2021,+1 Lap
williams,latifi,"{'rank': '17', 'lap': '46', 'Time': {'time': '1:41.818'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.924'}}",,Circuit of the Americas,14,55,6,0,15,15,United States Grand Prix,17,2021,+1 Lap
haas,mick_schumacher,"{'rank': '16', 'lap': '36', 'Time': {'time': '1:41.395'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.737'}}",,Circuit of the Americas,16,54,47,0,16,16,United States Grand Prix,17,2021,+2 Laps
haas,mazepin,"{'rank': '20', 'lap': '42', 'Time': {'time': '1:42.886'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.900'}}",,Circuit of the Americas,17,54,9,0,17,17,United States Grand Prix,17,2021,+2 Laps
alpine,alonso,"{'rank': '5', 'lap': '46', 'Time': {'time': '1:40.067'}, 'AverageSpeed': {'units': 'kph', 'speed': '198.335'}}",,Circuit of the Americas,19,49,14,0,18,R,United States Grand Prix,17,2021,Rear wing
alpine,ocon,"{'rank': '19', 'lap': '28', 'Time': {'time': '1:42.194'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.207'}}",,Circuit of the Americas,11,40,31,0,19,R,United States Grand Prix,17,2021,Mechanical
alphatauri,gasly,"{'rank': '18', 'lap': '12', 'Time': {'time': '1:42.015'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.547'}}",,Circuit of the Americas,8,14,10,0,20,R,United States Grand Prix,17,2021,Suspension
red_bull,max_verstappen,"{'rank': '2', 'lap': '52', 'Time': {'time': '1:18.999'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.134'}}","{'millis': '5919086', 'time': '1:38:39.086'}",Autódromo Hermanos Rodríguez,3,71,33,25,1,1,Mexico City Grand Prix,18,2021,Finished
mercedes,hamilton,"{'rank': '4', 'lap': '66', 'Time': {'time': '1:19.820'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.116'}}","{'millis': '5935641', 'time': '+16.555'}",Autódromo Hermanos Rodríguez,2,71,44,18,2,2,Mexico City Grand Prix,18,2021,Finished
red_bull,perez,"{'rank': '3', 'lap': '49', 'Time': {'time': '1:19.468'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.976'}}","{'millis': '5936838', 'time': '+17.752'}",Autódromo Hermanos Rodríguez,4,71,11,15,3,3,Mexico City Grand Prix,18,2021,Finished
alphatauri,gasly,"{'rank': '7', 'lap': '66', 'Time': {'time': '1:20.510'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.453'}}","{'millis': '5982931', 'time': '+1:03.845'}",Autódromo Hermanos Rodríguez,5,71,10,12,4,4,Mexico City Grand Prix,18,2021,Finished
ferrari,leclerc,"{'rank': '9', 'lap': '63', 'Time': {'time': '1:20.665'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.083'}}","{'millis': '6000123', 'time': '+1:21.037'}",Autódromo Hermanos Rodríguez,8,71,16,10,5,5,Mexico City Grand Prix,18,2021,Finished
ferrari,sainz,"{'rank': '5', 'lap': '63', 'Time': {'time': '1:20.081'}, 'AverageSpeed': {'units': 'kph', 'speed': '193.484'}}",,Autódromo Hermanos Rodríguez,6,70,55,8,6,6,Mexico City Grand Prix,18,2021,+1 Lap
aston_martin,vettel,"{'rank': '6', 'lap': '70', 'Time': {'time': '1:20.460'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.572'}}",,Autódromo Hermanos Rodríguez,9,70,5,6,7,7,Mexico City Grand Prix,18,2021,+1 Lap
alfa,raikkonen,"{'rank': '11', 'lap': '63', 'Time': {'time': '1:20.713'}, 'AverageSpeed': {'units': 'kph', 'speed': '191.969'}}",,Autódromo Hermanos Rodríguez,10,70,7,4,8,8,Mexico City Grand Prix,18,2021,+1 Lap
alpine,alonso,"{'rank': '10', 'lap': '54', 'Time': {'time': '1:20.711'}, 'AverageSpeed': {'units': 'kph', 'speed': '191.973'}}",,Autódromo Hermanos Rodríguez,12,70,14,2,9,9,Mexico City Grand Prix,18,2021,+1 Lap
mclaren,norris,"{'rank': '8', 'lap': '67', 'Time': {'time': '1:20.617'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.197'}}",,Autódromo Hermanos Rodríguez,18,70,4,1,10,10,Mexico City Grand Prix,18,2021,+1 Lap
alfa,giovinazzi,"{'rank': '16', 'lap': '68', 'Time': {'time': '1:21.523'}, 'AverageSpeed': {'units': 'kph', 'speed': '190.061'}}",,Autódromo Hermanos Rodríguez,11,70,99,0,11,11,Mexico City Grand Prix,18,2021,+1 Lap
mclaren,ricciardo,"{'rank': '13', 'lap': '40', 'Time': {'time': '1:21.069'}, 'AverageSpeed': {'units': 'kph', 'speed': '191.126'}}",,Autódromo Hermanos Rodríguez,7,70,3,0,12,12,Mexico City Grand Prix,18,2021,+1 Lap
alpine,ocon,"{'rank': '14', 'lap': '67', 'Time': {'time': '1:21.348'}, 'AverageSpeed': {'units': 'kph', 'speed': '190.470'}}",,Autódromo Hermanos Rodríguez,19,70,31,0,13,13,Mexico City Grand Prix,18,2021,+1 Lap
aston_martin,stroll,"{'rank': '12', 'lap': '61', 'Time': {'time': '1:20.930'}, 'AverageSpeed': {'units': 'kph', 'speed': '191.454'}}",,Autódromo Hermanos Rodríguez,20,69,18,0,14,14,Mexico City Grand Prix,18,2021,+2 Laps
mercedes,bottas,"{'rank': '1', 'lap': '69', 'Time': {'time': '1:17.774'}, 'AverageSpeed': {'units': 'kph', 'speed': '199.223'}}",,Autódromo Hermanos Rodríguez,1,69,77,0,15,15,Mexico City Grand Prix,18,2021,+2 Laps
williams,russell,"{'rank': '18', 'lap': '61', 'Time': {'time': '1:22.016'}, 'AverageSpeed': {'units': 'kph', 'speed': '188.919'}}",,Autódromo Hermanos Rodríguez,16,69,63,0,16,16,Mexico City Grand Prix,18,2021,+2 Laps
williams,latifi,"{'rank': '17', 'lap': '66', 'Time': {'time': '1:21.546'}, 'AverageSpeed': {'units': 'kph', 'speed': '190.008'}}",,Autódromo Hermanos Rodríguez,13,69,6,0,17,17,Mexico City Grand Prix,18,2021,+2 Laps
haas,mazepin,"{'rank': '15', 'lap': '61', 'Time': {'time': '1:21.402'}, 'AverageSpeed': {'units': 'kph', 'speed': '190.344'}}",,Autódromo Hermanos Rodríguez,15,68,9,0,18,18,Mexico City Grand Prix,18,2021,+3 Laps
haas,mick_schumacher,,,Autódromo Hermanos Rodríguez,14,0,47,0,19,R,Mexico City Grand Prix,18,2021,Collision
alphatauri,tsunoda,,,Autódromo Hermanos Rodríguez,17,0,22,0,20,R,Mexico City Grand Prix,18,2021,Collision
mercedes,hamilton,"{'rank': '2', 'lap': '46', 'Time': {'time': '1:11.982'}, 'AverageSpeed': {'units': 'kph', 'speed': '215.503'}}","{'millis': '5542851', 'time': '1:32:22.851'}",Autódromo José Carlos Pace,10,71,44,25,1,1,São Paulo Grand Prix,19,2021,Finished
red_bull,max_verstappen,"{'rank': '3', 'lap': '47', 'Time': {'time': '1:12.486'}, 'AverageSpeed': {'units': 'kph', 'speed': '214.005'}}","{'millis': '5553347', 'time': '+10.496'}",Autódromo José Carlos Pace,2,71,33,18,2,2,São Paulo Grand Prix,19,2021,Finished
mercedes,bottas,"{'rank': '4', 'lap': '49', 'Time': {'time': '1:12.526'}, 'AverageSpeed': {'units': 'kph', 'speed': '213.887'}}","{'millis': '5556427', 'time': '+13.576'}",Autódromo José Carlos Pace,1,71,77,15,3,3,São Paulo Grand Prix,19,2021,Finished
red_bull,perez,"{'rank': '1', 'lap': '71', 'Time': {'time': '1:11.010'}, 'AverageSpeed': {'units': 'kph', 'speed': '218.453'}}","{'millis': '5582791', 'time': '+39.940'}",Autódromo José Carlos Pace,4,71,11,13,4,4,São Paulo Grand Prix,19,2021,Finished
ferrari,leclerc,"{'rank': '7', 'lap': '61', 'Time': {'time': '1:12.822'}, 'AverageSpeed': {'units': 'kph', 'speed': '213.018'}}","{'millis': '5592368', 'time': '+49.517'}",Autódromo José Carlos Pace,6,71,16,10,5,5,São Paulo Grand Prix,19,2021,Finished
ferrari,sainz,"{'rank': '6', 'lap': '63', 'Time': {'time': '1:12.710'}, 'AverageSpeed': {'units': 'kph', 'speed': '213.346'}}","{'millis': '5594671', 'time': '+51.820'}",Autódromo José Carlos Pace,3,71,55,8,6,6,São Paulo Grand Prix,19,2021,Finished
alphatauri,gasly,"{'rank': '8', 'lap': '53', 'Time': {'time': '1:13.227'}, 'AverageSpeed': {'units': 'kph', 'speed': '211.839'}}",,Autódromo José Carlos Pace,7,70,10,6,7,7,São Paulo Grand Prix,19,2021,+1 Lap
alpine,ocon,"{'rank': '16', 'lap': '48', 'Time': {'time': '1:14.430'}, 'AverageSpeed': {'units': 'kph', 'speed': '208.415'}}",,Autódromo José Carlos Pace,8,70,31,4,8,8,São Paulo Grand Prix,19,2021,+1 Lap
alpine,alonso,"{'rank': '12', 'lap': '37', 'Time': {'time': '1:13.922'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.848'}}",,Autódromo José Carlos Pace,12,70,14,2,9,9,São Paulo Grand Prix,19,2021,+1 Lap
mclaren,norris,"{'rank': '10', 'lap': '53', 'Time': {'time': '1:13.761'}, 'AverageSpeed': {'units': 'kph', 'speed': '210.306'}}",,Autódromo José Carlos Pace,5,70,4,1,10,10,São Paulo Grand Prix,19,2021,+1 Lap
aston_martin,vettel,"{'rank': '9', 'lap': '69', 'Time': {'time': '1:13.634'}, 'AverageSpeed': {'units': 'kph', 'speed': '210.668'}}",,Autódromo José Carlos Pace,9,70,5,0,11,11,São Paulo Grand Prix,19,2021,+1 Lap
alfa,raikkonen,"{'rank': '5', 'lap': '54', 'Time': {'time': '1:12.621'}, 'AverageSpeed': {'units': 'kph', 'speed': '213.607'}}",,Autódromo José Carlos Pace,0,70,7,0,12,12,São Paulo Grand Prix,19,2021,+1 Lap
williams,russell,"{'rank': '15', 'lap': '45', 'Time': {'time': '1:14.355'}, 'AverageSpeed': {'units': 'kph', 'speed': '208.626'}}",,Autódromo José Carlos Pace,17,70,63,0,13,13,São Paulo Grand Prix,19,2021,+1 Lap
alfa,giovinazzi,"{'rank': '14', 'lap': '44', 'Time': {'time': '1:14.227'}, 'AverageSpeed': {'units': 'kph', 'speed': '208.985'}}",,Autódromo José Carlos Pace,13,70,99,0,14,14,São Paulo Grand Prix,19,2021,+1 Lap
alphatauri,tsunoda,"{'rank': '13', 'lap': '62', 'Time': {'time': '1:14.204'}, 'AverageSpeed': {'units': 'kph', 'speed': '209.050'}}",,Autódromo José Carlos Pace,15,70,22,0,15,15,São Paulo Grand Prix,19,2021,+1 Lap
williams,latifi,"{'rank': '18', 'lap': '57', 'Time': {'time': '1:14.616'}, 'AverageSpeed': {'units': 'kph', 'speed': '207.896'}}",,Autódromo José Carlos Pace,16,70,6,0,16,16,São Paulo Grand Prix,19,2021,+1 Lap
haas,mazepin,"{'rank': '19', 'lap': '36', 'Time': {'time': '1:14.954'}, 'AverageSpeed': {'units': 'kph', 'speed': '206.958'}}",,Autódromo José Carlos Pace,19,69,9,0,17,17,São Paulo Grand Prix,19,2021,+2 Laps
haas,mick_schumacher,"{'rank': '11', 'lap': '66', 'Time': {'time': '1:13.793'}, 'AverageSpeed': {'units': 'kph', 'speed': '210.215'}}",,Autódromo José Carlos Pace,18,69,47,0,18,18,São Paulo Grand Prix,19,2021,+2 Laps
mclaren,ricciardo,"{'rank': '17', 'lap': '40', 'Time': {'time': '1:14.443'}, 'AverageSpeed': {'units': 'kph', 'speed': '208.379'}}",,Autódromo José Carlos Pace,11,49,3,0,19,R,São Paulo Grand Prix,19,2021,Power loss
